,tier,summonerId,summonerName,leaguePoints,wins,losses,veteran,inactive,freshBlood,hotStreak
1304,MASTER,QKMijuIhGYtMqOLMtcsrZmao9nYn6WG95eTHtQmdY8zCZQ,mateusbra,172,315,289,False,False,False,False
1305,MASTER,7zB9FcpLIlREtSPZtyntgwgqlPdXRdX336PfiOYa1wmL,Hakuei,0,49,27,False,False,True,False
1306,MASTER,EqFnorTschnwpZfZCWjhESuHZ4fgNlDvkr2Ql11Yonsv_mU,Caiuboarom,37,153,81,False,False,False,False
1307,MASTER,YEQSSBr9r3eRn-wYAtd34fbQrmSXsgqOTokmWG3gQv36Xg,Vampyrus,166,264,255,True,False,False,False
1308,MASTER,eZHEWrABwGhnQCt7sRy8yEOqVRewYEdugh_mIYNHUN4i,EPLuks,79,863,858,True,False,False,False
1309,MASTER,M1qHWSkOtHT1AzVfmR1cpsMGSpikP8yF-Dz7KpkjOHJk5Q,AltTabo,0,427,419,False,False,True,False
1310,MASTER,GE-WH8Iyx67I1ALm9rvk_1jSNuvDvp7mADUFSNUKiyLStQo,Daniquest,86,345,342,False,False,False,False
1311,MASTER,r7RsrH_BZNILjw_EjFkImTfVcAbedj6mpKcdcM9laIOWxuc,Cria de SJ,0,279,214,False,False,False,False
1312,MASTER,t2WYe3loK0BRs6q05XL9iTvCxVM7vfPtaLebL3jAWXGYGpI,águia Iendária ,26,244,162,False,False,True,False
1313,MASTER,B5dKHK93CUie-81kouYgMiAqeL9LSoIWA89GS-W0rjYg,Dovie,36,89,70,False,False,False,True
1314,MASTER,WrpRhkWdXbjia-SU_uJtXBYPpq73IHUcH9U8mDjJqB_k2AI,TxKetsui,216,589,570,False,False,True,True
1315,MASTER,A8--i06b8UslSa9Lv55-V9cJxNqOARbRMYugsdaJPMXf3Q,sidera1,249,298,281,False,False,True,True
1316,MASTER,m0PqECYcDN8gQM1EumWZYHkeCOPmlqbJxKYWCGObQPBQ-g,CRS KataWINa,99,169,155,True,False,False,False
1317,MASTER,8VVyR6UtYoLcuwOJ2rgGliscsPj9XgGQ4dvWs07FTjnUDQ,The Höok,123,131,104,True,False,False,False
1318,MASTER,lxcgf3R-EMzexr_LBOMU1k2z6smXuIa7CqNd9DuQMrpb8g,ST FILMADO,28,53,35,False,False,False,False
1319,MASTER,6VUs3OgSPEDvhceXRCyhWwlw5vae-EjHUQNa8PyeMEL_oxs,DxD,148,572,523,False,False,False,False
1320,MASTER,L3YuRCqsVP2p94s1R6iar5FFixNyjOnZM5BKz37MNFtbkA,Alejandro,0,267,263,False,False,False,False
1321,MASTER,8Dq7HORz2GBoTySU9f4bLW_K19d-UCOi8EgfaubO24_a,dodge game,19,405,398,False,False,True,False
1322,MASTER,nkUZVjjtT8PS3otZefvjuL4T_EjNXUXqzsyTmBv60vr8,Zailo,194,606,484,True,False,False,False
1323,MASTER,phdmwzz8NZAwfxCD_GAGCEMBhzgDl0mIr1zWQa56ol8JTQ,maureXxX,176,418,365,False,False,False,False
1324,MASTER,qFkZoekI6Ff_nVpxY9TfHtUJm18yC9zhv0bd_406Zmp0j5I,1csan,318,257,227,False,False,True,True
1325,MASTER,1iMXPI0Cxv7L3NF8jD-HSiBkivh9b5Z2ZM_BL1V7jWhcXg,Divinity Pancake,43,602,567,True,False,False,False
1326,MASTER,9VpNFVYgipF4sUTtgjfdffjeURBm6NalAFqHy4yQQ7d5Vxw,4Fonso,239,320,219,False,False,True,False
1327,MASTER,Wz4KlzVG4hNRrUo28H7I5jqJPa_muDBr-LSXK91A8WuMjA,im the best,163,458,451,False,False,False,False
1328,MASTER,ItYnbSiVCKPp7sAvFC_kEYMPwH5A2eQAMjblJQ4XVh3l4Q,Tepeu,257,544,540,False,False,True,False
1329,MASTER,ckdItFngbjcbrqUGLQjPSLTOTD9c2ptPJD1j7eoOAooLFuE,DRX Keria,0,608,603,False,False,True,False
1330,MASTER,FAD4wIE5YfVnrTwtzuz4SWMlZ4UQqELnExqQRgGfgTtNpg,Robô Roxo,70,422,395,False,False,False,True
1331,MASTER,V8UeknT8btn7AUaGRpCZxMeiYI535fdV12TBRTi3QwLFj78,intro the xx,40,63,49,False,False,False,False
1332,MASTER,z7223NR1agxZWi6RDqzrCI19YMghIUU0utvnnfwdnpKuNA,peepoPooPoo,101,390,370,False,False,False,False
1333,MASTER,oRRKMwBJHLODh3-mlzWYUP8eW3Bd6ObeQzlDWx3ysLqI4A,FICA BEM DE BOA,3,379,376,False,False,False,False
1334,MASTER,0ANbqJTyNEF3g8Eu3Qu3PuwWHSTz4H6mKwFbFk7d_ylJ9A,Amigo da Coala,0,252,238,False,False,True,False
1335,MASTER,hO50T74yXgygdOkZRYrFUUSdfjMtXl21wvLLf3ThybvKcg,Civillha,56,229,202,False,False,False,False
1336,MASTER,GIPGNgRmjNcDzvSIjG0in940EX2W36riZ9EmDifv7wua,sry mb,42,377,352,False,False,False,False
1337,MASTER,LUCcHl-4nXPZ9Y0pdFsUoPUewX-KiA0rsT_lvIl5wYYuCD4,Emily Saeko,34,487,482,False,False,False,False
1338,MASTER,1Gzy1SukAaZScyOO8eHp5hlTsfRGRQo6AYKFau6uAlg4,thug ward1,84,129,119,False,False,False,False
1339,MASTER,Jkpkgbmq7lc6yuGDztkWsPotuKcn2sozsKnJiALGnTW2,mild mannered,66,278,257,False,False,False,False
1340,MASTER,FT-eBQnRAtE1XQuzmpPLAYuY06y_482CqDIIqBEXE5cU0w,LellisTáDeSylas,0,627,620,False,False,True,False
1341,MASTER,NEXJatuJbgtDe06egmxob-LDiFRFXxzDTtYE8KIyxGFy8A,Eltrico,197,479,461,False,False,False,False
1342,MASTER,p37frwcV3QngSfKjuduC4gCnGzLv2n39-O-a3r48dhCVhQ,Zoe Patricinha,44,390,367,False,False,False,True
1343,MASTER,XIRIz9S-fArC8AaXrvfK4KotASxuwnG2PQaxQHIqFN35ww,Até a Lua,97,45,27,False,False,False,True
1344,MASTER,isW2aFDfgdcsz-8YYjP1iO3-acWN4thfN_pEFyBMJ6MkaVU,42781376217,223,223,205,False,False,False,True
1345,MASTER,2ldpHTJA1btYQ-7JLtCqeRGWJ8BtAUsvZO7BlF_TR5EcGA,Kill3D,36,202,144,False,False,False,False
1346,MASTER,KAbdXv2pgHj0omnkhm8noilrR0HkwIi7H2OVVBkO-cG2Bw,lllllllllIIIllll,154,149,133,False,False,False,False
1347,MASTER,glP0jylKFTl5OLSZEz-Ipr0N6dUA_lVGE0vvsCdCnLui,name of the wind,82,305,285,False,False,True,False
1348,MASTER,Sy2HtVnSVIMsHU-y7BfVcIf2DcYzyqF4ciRT2i5oCBL7dls,Leelool,103,195,127,False,False,False,False
1349,MASTER,2ohXTIyE5XMi2W60McLTdBmp835DtIHt_2pUydmOdTPQ5RI,l EDJI l,0,665,667,False,False,True,True
1350,MASTER,xvMJke9e9h3PXH_HI9cWkmaK5ZKFg9izvTeE3_EXmCtjcg,Aromage,100,290,273,False,False,False,True
1351,MASTER,ebAVkEBMs9xTEpsnYio4nYCBSLFOdg37QL4vyNIFXiXs,bernardo valle,44,287,259,False,False,False,False
1352,MASTER,Uk6K7UXyKhqfAcXGkVCF2SjJnY6KQq1z7__WOVt7oQZvupI,tipo,149,170,145,False,False,False,False
1353,MASTER,Ar-1UBfxwDhSqgWivAqE6h4iphTPvWtiz5uKOX-Zu13WLgA,Hi m Sheik,251,179,150,False,False,True,False
1354,MASTER,AxYIry41QzS5rgxpPJmUe4PbgH7T4ygW3MamQd4hK8LKc2w,sbn,120,127,74,False,False,False,False
1355,MASTER,15MNxHiuRey4q_OFNCfSq1n1dKKMC_t3rQiP8p7jsJFT,xLuxy,0,32,13,False,False,True,False
1356,MASTER,G1a3dQWyd_UgJHnyoTJL5aJmoEgV6GNXTidesr2-45PgG-4,Portuga EXPOSED,56,306,289,False,False,False,False
1357,MASTER,tl7LAALiY2i2d86OcNxekDB7LAD6ClwqCzlZm4C4APR9bA,Kanadinha,0,129,85,False,False,False,False
1358,MASTER,bEaznobAsTTyd2oETrvE2r9uPSYjSSYGIWutMGEB2EPpJw,doing my wörst,0,302,299,False,False,True,False
1359,MASTER,rQ9Qa9Pj0dl25WHuIJeNOeu4bSP66-1LTVHw3vLhbNJleQ,É O THEFIG,46,94,76,False,False,False,False
1360,MASTER,TGdPxz3da7FW55AEVaUoSQm-QiWGi9A0AGIDCKIDepkcdA,Amano Hina,88,274,262,False,False,True,True
1361,MASTER,lANBlou4dq9X04VQg6ttiATyagI4HDyhrVHqosqkJruK_w,sorrow,159,351,339,False,False,False,True
1362,MASTER,eDHq3BSVT0d-DKUgndeIp8u2rUUZYV1NoJ1XnBQWfbPq,Phbo,17,220,201,False,False,False,False
1363,MASTER,dJimXA7WpbySbAM0TCwQ0nyyy0NYmhqjU_njiVEj-lu4Ew,Kaze,269,60,40,False,False,False,False
1364,MASTER,5H54WTLZ29lqDUSuJ-vyp-hqyyj5GiQZxfgLp6-dn_5CMQ,remzin,31,827,844,False,False,True,False
1365,MASTER,4A54qPGo_piKhKHTxYXK7a3sb6t0VY8KFk3xZVONTiMpveg,KATT0,82,527,514,False,False,False,False
1366,MASTER,CjfimjZc-aNm2aQHebEDMph54_lEgTf3Ki0S4UTFynIV_Q,Neko Lulu,21,239,219,False,False,False,False
1367,MASTER,oayv8Wzvb7kbV5CJFRT13PRRD38rddxLPnYp8OCppKi5,KondZella,101,195,173,False,False,True,False
1368,MASTER,fhz9xZ04XelqIQKuTTg71S3CXVe4iw9jPyDVBZPiqNLPgh4,Sua Zero Two,0,156,68,False,False,True,False
1369,MASTER,EP2IQ8O79-BsvudxR18WDHWdR_NyBx8LfDUxvhm4coRPfQ,Mel1n,186,193,177,False,False,False,False
1370,MASTER,KlsbTUkbHfbsWCUq743Bd3qW_-RILgVFrerOTOkA12lYgw,Davi 321,144,488,480,True,False,False,False
1371,MASTER,pZPCpfb02xGQdTkP4FGgUrfEsD15FsTI3Mj7_vo__gyt,Dantrk1,148,267,239,False,False,False,False
1372,MASTER,jMYgyUTcZLh68O3is3jI8gaXjZN9CDnpI4S2Wj729oz6vw,destiny away,0,265,251,False,False,True,False
1373,MASTER,5U6CON1olVURwelwepcD39umSwmkVlrtyWGrYM4VdamMvQ,LITTLE CHAVERO,134,262,214,True,False,False,False
1374,MASTER,IsVQxy6AXdoFzca6helKS4Cuu84KVAALPkUtk6E65pEl2A,Fátima Bernadess,0,758,764,True,False,False,False
1375,MASTER,mBO8ltPY8Hs5zn10_LfAazMmE5COMd4znVVVxv20GFAj4IY,RaskóInikov,0,310,303,False,False,False,False
1376,MASTER,rt-x6_-qpZ75Js-fwkKSQVPd36hCrGoNc8X7zNCgc_XKxcM,Zykraft,10,396,376,False,False,True,False
1377,MASTER,UJAgLibRODKUCKEEWWTnJ9WSB5wetG01kboxW6UlfmVKxg,everly,89,273,226,False,False,False,False
1378,MASTER,t8bKdz-FWbtt_65zOhAbDDpqpXZ4JZ5uS60AOXBoU9TZLQ,Worii,42,267,240,False,False,False,False
1379,MASTER,6x5ZbKAwI-9wKf_yA5YMjWiw3R0fTyf8pDeQd9oqbDPOKA,CaDaN,34,212,191,False,False,True,True
1380,MASTER,dEEMXRcT0h3Z6MXw8U0lM1w3weNTSp3wQorNZOgFIr8lzMs,Addicted to Key,285,329,287,False,False,True,True
1381,MASTER,Wiaq6SmBYg4TGyf0OPvsrHLg9i_oo-_i7jBMsDs6uvAU0Kg,Taichu,22,140,118,False,False,True,True
1382,MASTER,Gx3-ra3lJGvUPmZLUArPFNd3wdgnSI4NXnAsJanEZCkIDQ,r2ndom ad,130,656,643,False,False,True,False
1383,MASTER,IlPngyvzAHyo5Z9Rgp9HI3Jhaic8ZbSDCVkyZP6G5yMhgQ,wxke,140,616,611,False,False,False,False
1384,MASTER,4HUMNeDLSuyfZoUuLV2R6H_62jftCbntjV6gHgR1m6a2dg,Chill as Buddha,0,629,621,False,False,True,False
1385,MASTER,LN_IRnjByRXiddlJ2SgoqUIYrAC2ESISP9kARtkBKB03,Codigo Penal,242,485,466,False,False,True,False
1386,MASTER,t32jed3ZwFB5tIyoyYXr6Uji4cHOM70fbtQmUXCu8hjyF5k,ElRaniel,85,639,598,True,False,False,False
1387,MASTER,0kz2Wsnjm_41nyKJnjuf2QNRCXl_zY2rBeGo9GpjocEELg,irotah,181,312,307,False,False,True,False
1388,MASTER,4E1rE8zaEMr7GYIM6SyNIY_aB_x3bSQrW3_sY4ah3nV3,RING MUSCLE UP,63,95,53,False,False,False,False
1389,MASTER,X9ip5usyihLjBvrBUcNVfOsgd6QReAGafje2qiDglqymUg,Deep in Abyss,203,146,135,False,False,False,False
1390,MASTER,4KlVOmifgiduC5PkhmjQ8t_Gz2zkleNs5bY15W-Widx-hPc,já pegou piores,0,438,409,True,False,False,False
1391,MASTER,XXfJelk6UWZ0yQFtN_pKD3a1V29lLTN5o5L4KTua1foWCg,Aequasomni,77,892,843,True,False,False,False
1392,MASTER,0aXxbCZwUU8F62UqrXHy8QpKB57qqZapdsin4rnNnllPoTM,those promises,153,442,429,False,False,False,False
1393,MASTER,j9_2IOqZRSbxT1aiaM0FbL_ZQPbTKqtelrU0dd9-VyjVTKs,Road1,99,196,122,False,False,True,False
1394,MASTER,hqH0GrA06pch0_SwEWYbo0xiQYhSSSZjDfusBbbft0cwsxE,EngaRakyzFlare,46,149,123,False,False,False,False
1395,MASTER,Q680133tc_HSqiJATpNmRqzDAUrsO9qabeOKs9ntVE07Lw,MIDMANDRAKE,73,540,523,False,False,True,False
1396,MASTER,XndElX4WHvYupit83GVynTf358bSLX4xncDtgj5Sl-FE5g,Sens Fortress,204,519,467,True,False,False,True
1397,MASTER,2bdgbcFgOmFEcwALxho5dJ793GSOFgbgOLGF-AXy0dqWAg,sad hate game,212,232,205,False,False,False,True
1398,MASTER,sYhLFf5nMp-bjDbOmRPrFnzCqtKlIB8eaZvNB2JBz-qSsQ4,Black point,0,711,672,False,False,True,False
1399,MASTER,xtviuZfiqQFnAByxAjAFyel98PmDdopnIp35NrzBBRC-8gc,even if i break,20,213,191,False,False,False,False
1400,MASTER,F_Hxt2OTfwgzwzK8fwH5a4y6ApLNROYtIXkbK-cmXq6b2wE,Helena Adams,67,229,214,False,False,False,True
1401,MASTER,44UV3_AHf6M7YsikHg4peodQQqgEZYwrd9k3UT2ytUGziQ,PlayerLz,74,219,196,False,False,False,False
1402,MASTER,vLYcFI2QFDiCXFMZKgO1Rtp6hJdaTEN4_ylR39V-QTOcupg,BladeMX1,17,710,685,True,False,False,False
1403,MASTER,_sEiVZy4ADsfEk9a7YKqBcQ3RwnBQWJN_VA9N0fXLylICDQ,yiwancibeishang1,41,177,113,False,False,False,False
1404,MASTER,RBwh9mNzD3QO4ZZI9n7muL1yvpZ4rnMsqjCJe4w_LXOP-w,Bz Arroz,129,205,145,False,False,False,False
1405,MASTER,FoM4e-5mEW3cyl3_0mfcT9HhKFR-mj0OqKJ_dsTKZJXp,Mitrael,214,459,412,True,False,False,False
1406,MASTER,Rhxt-ShjAoSFqHyMQat8cX6UkXWbwgjzMqbLy3J4UM1SGNg,011111001111,209,211,204,False,False,False,False
1407,MASTER,gDyYX6loQqqyqMoRXo2TXbJ5Zrg1xuJl7bKA86627t_DXXk,hina ryu,60,380,371,False,False,False,False
1408,MASTER,MZjpgzWDqxEXOPozLBsdlAWbm0il9LpVmz_BYEB-hEi9aA,PaPai Do Ano,18,44,36,False,False,False,False
1409,MASTER,R3ald0BC2AKbNYjw82uf2CKz930JHSJ5gO9FhJLrt4kfqGk,7 1 2 7 8 1,64,168,107,True,False,False,False
1410,MASTER,fLVuhGxygssTKf_7VRgDC2q-lcV5WHBUYz3w5FCiIdtGfw,Quaz,16,160,143,False,False,False,False
1411,MASTER,XGD_nLDrBX201n8kkdS55bubgY9AdfSi4w4cPYkV3sahGg,who i want to be,86,290,281,False,False,True,True
1412,MASTER,HYnMFszK_Z3_OdzGGHeH2HB-0vhtuyKqdBsZWZSnZ1-iBA,MegasMIL,0,435,410,False,False,True,False
1413,MASTER,jAV0tMJ_yEiSoPe32CZNYlbK4wVbsXgRF03slGqfb-90lb8,Bläde,68,115,82,False,False,False,True
1414,MASTER,LhceeezfIqsUgSX1nVK3_-jI7ka0hPMBoDmJA-pY6oy_sIM,AK420,112,110,81,False,False,False,False
1415,MASTER,K9HIHZH1v2P9pJC3XSJMCY2QnbwdrArRL8rUCHUXAMNlWf0,Iaseoaolide,210,123,62,False,False,True,False
1416,MASTER,aPELaSkPjrSdU0CYOVbjIWB5aOtaJybO8tOWzapntLCEmg,rowobs,243,72,49,False,False,False,True
1417,MASTER,S3R30pgJ0OQHPXXicDQ-aoIb_uqTqeHNGAdqpFqyjw7__LM,greibadashow,17,176,160,False,False,True,False
1418,MASTER,DwRbRNpgV2Pyu-yv6jubtLQCHo4CO3WKaJLdMEDCvVVfdQ,Drink Coke,211,128,110,False,False,False,True
1419,MASTER,NFutI7CcpeHjXhrpXAfw5YQew2xo2V_0aNfSgHmXSud0Ng,Bressans,281,163,129,False,False,False,False
1420,MASTER,wJYjiSR0io7hGhq5nQ5vIw6BdWxXv_tk9gCKqLQGFiX3pmU,Lohen,34,569,537,False,False,True,True
1421,MASTER,GxB-X-HI94IWLg4voTMbNkTjhBUZIJxQRUqqJhvP-FtCOkg,Heleberlin,45,277,208,False,False,True,False
1422,MASTER,oPZtjHJ6qPuRbqz6PRDuq1epEfGLejXEDX0C5lv-m70p-Q,GordoOtakoNaruto,0,78,63,False,False,True,False
1423,MASTER,XW6FSOPBZhYzXZpWRBf7_kisgmA5uq6b7V0OS-5t8v0V,irmão do mickey,0,553,539,False,False,True,False
1424,MASTER,mWO7YLWvI2JoF00akt3DUXwIOdgP9ARgnFRbxSDMhKRQuz0,cuckmyteia,68,85,31,False,False,True,False
1425,MASTER,Eje0zT3okEwtksQ8_vdH7dBfirfGcYSR_VBMwp-xHvSXjA,Twitch TTosh1r0,154,217,190,True,False,False,False
1426,MASTER,ivftVekcvi5_vMpyAQb6E4ycInCFAAuqpXxWMnWrDkKfog,TDG Sitka,0,57,50,False,False,True,False
1427,MASTER,wQVja_eQhYeZsGh_WQbil3XJOGt6pLTjqD9x-njtGiQNf4o,perfect love ,0,214,188,False,False,True,True
1428,MASTER,kvL_JEigieFaLUwI5fMHU0aYsgEB8h1NlXXlMajqXdmbolM,cssn,17,265,201,False,False,True,False
1429,MASTER,vLCIG3lSS7NLIM5X7nd6i-jnvtp2CBZJ3zYz2i7smlv7,Roderikk,138,424,401,False,False,False,False
1430,MASTER,ifbav-ltbTWKbwaTC5MMNoi9o9cFCYujJk6uV0CwVodQIA,Mable1,144,386,375,False,False,False,False
1431,MASTER,sKcY-PGmV27PLFiBlZ3DaWHAq39M1sCnP9YhtKR-Cb87P-s,DKS Dipper,38,283,250,False,False,False,False
1432,MASTER,4ipjcDTl8QRqUGlGYeDkF2ZWFmRY29-39xWaofUlkWlB7w,Pedredu,313,444,430,False,False,True,True
1433,MASTER,KD9bxMP56AUxv3O1ZS-M-riMoVYRbWk3qWRMnyLllHm5VQ,Smurf Do Theus,77,113,61,False,False,True,True
1434,MASTER,e7KaA9COlVbfUACpHhoDo9yGwlDKpsmwNABMgTG6m8QckKU,nackter,119,221,167,False,False,False,False
1435,MASTER,m7fC6G6AdjpO5vMIDnV2Zo-lVjKSzwLgiviFaVCU3UIb,Mayn,93,437,370,False,False,True,True
1436,MASTER,KdcFibwOEBiBi18i80V3T8o4fBnyt4WbxUujIqx1ylCfsDA,JuanitoClavitoWP,171,615,528,False,False,False,False
1437,MASTER,v6Bf8wM-2sQU0oX2otb4We7Fr60bnFp2loNs8MHFbq-e,Cawabanga,199,248,243,False,False,True,False
1438,MASTER,_In-hEH2c1kFUGEDhZLHPPJdBbDtT_awaJMVdcaJSd91,Leorishard,162,250,232,True,False,False,False
1439,MASTER,fiJrARuEEVqYVxzPw4e5ohqb6KEOWvBTCLsUpc4j2SNegH0,niackshow,0,608,567,False,False,True,False
1440,MASTER,4ZBVeiRasOvUFQty_Ur7SWXcTO7ZC7kcBU416L-E-naOog,djusten,236,470,450,False,False,False,False
1441,MASTER,6E1DbkwvVJcRwSWfxuYk4oQ4YI_hXcCfnu23Wu49-p4rtw,STD NS,174,315,281,True,False,False,False
1442,MASTER,z88UQIlmaktwVH-eih5QYjbCJg1bW_HaCJBSy0Blvqc_BPk,comurengar,0,355,342,False,False,True,False
1443,MASTER,ffV0yQKfFwwQIx5tVkUc2SE4Umw8UUsOh_6CZu7fvXqHgck,disrespect me,19,491,486,False,False,True,False
1444,MASTER,Q5nkhCtTCDScNU_X1Tz2muMHteXSBYfx2EcNchKCRIksgSE,Kimizera,120,229,201,False,False,False,False
1445,MASTER,koPoJ3mjiA87Dm6LG4Itmnw9rEGSo0DYH-ihLWl-3NEmE7Y,set 1996,280,321,317,False,False,True,False
1446,MASTER,2HYMZk0qAJoq6JCHUTgirCVN1mu0BL5hKLUJZmc39L7IYaE,luta de batalha,96,83,57,False,False,False,False
1447,MASTER,qSQwOXiUZ7BbOgke76o2ndRj4X_OxjYNX_H_t9sYpY7U,king please,40,368,364,False,False,True,False
1448,MASTER,KoghWt32-Qux_NDJFobzUfoJwGcwLWKM4u0oSI_d17FU7KQ,luirerz chan uwu,46,360,318,False,False,False,True
1449,MASTER,BWVpXeQbGNf1m90hKlUNBJs0RB02GQvenCf73yOupjwpDNs,xia pian hao ch1,184,195,143,False,False,False,True
1450,MASTER,qxtrDnLBDbKVWkPzIfhKBK-vQ2fP--uue6F7X-RatbctwQ,É o Lawrense,155,610,550,False,False,True,False
1451,MASTER,qxzkUbsTm99GqCQSMxWphSwwJwJgah4U7iNy9bq9BGswaNA,Sa brinâ,5,119,67,False,False,False,False
1452,MASTER,-fBBZHVvyyHZg3PNOt-PXp74MEqV_qLvQ9rbiqpitzXlgTg,Jose Bot,17,157,139,False,False,False,False
1453,MASTER,5MjkEs391UvQE3rvoj55ZQImtPxTbGTVw3U_zoR5UEaq9A,Ashley Johnson,218,230,222,True,False,False,True
1454,MASTER,DkzmOYl5l5EaJZfoNuQb91hXft5w2ufYTDQWWnQxIr2S2Q,mïke,219,173,158,False,False,False,False
1455,MASTER,J5eJoxRAoC8Viefc3Ed9gLyoug7ytYLp_lP8TMXASlFZjTw,Xiaomi Blinky ,246,110,70,False,False,True,False
1456,MASTER,WesXOeoo7MBbMKpJyHlrna-SbbRh06FutHXnCxD_gaH_qw,Coumarine,35,122,94,False,False,True,False
1457,MASTER,Mo63N7UWbR2gvQjV-aLAlElBc6NxjpwTT0i3mT-kHxAW9A,meloso,18,762,733,False,False,True,False
1458,MASTER,PZlZtPDTtdgXYAMSlokfDg2UJAcU8KQ5IbqXgmGRYLZQ4w,Ton4,69,266,253,False,False,False,True
1459,MASTER,KUvezVIsGf22OkfhxQSOt3rqgQFsLaHbul7R7bJuBGx4SLw,Fukahori,58,156,89,False,False,True,False
1460,MASTER,XzZnnROa4YCJR19_McNZVcl5EriG_1qCA-oKXLMubWL5QGE,Ïmperador,81,243,181,False,False,True,False
1461,MASTER,BtOjUuFHzMSVTYXq4r-bunMIh7PXE2NcDuONV-NB0P4ARCE,eyros,0,337,307,False,False,False,False
1462,MASTER,EK42mKNhXN1kdqcd0ApmFu0oJbbnCZhhhG9nCgDZ0kLo7Ys,TwitchTV RayZ,112,135,96,False,False,False,False
1463,MASTER,_pdi4Sv193HII_FXfvVDrhBUgIVX8MtQSwgPVTe0lcwA1g,Vizkky,34,104,73,False,False,False,False
1464,MASTER,t02hn-_4KwmQqdBvF7nvd2sc7vD5loYkJZwX5gkIRaMHluA,Nytt,14,123,58,False,False,True,False
1465,MASTER,nMvcAxXcIhKTQkzqULZxtuFmVgvwDwaIy2tQFoeKfj2CnpM,sayeun,184,275,195,False,False,False,False
1466,MASTER,rlIudIQi44apzKINRMq-ecsjft-viKGpAwaOSwvJUQ2Skw,LEITEROL,127,255,249,True,False,False,False
1467,MASTER,bfFCS7widh0bsAc0ndOMVPTbXBwS_pDSGOyXLT8Xwiqf_HI,soravirus,195,162,127,False,False,False,True
1468,MASTER,ua18k-iNc6QgopJIdBjjIssNoj3JhhjEgG-E97706XEWsA,RPG Mannes,43,283,269,True,False,False,False
1469,MASTER,zSffpcaTDpJNbnCw6zT-tPh2iXhp8LnSr0rKetCnSDgdyw,TWTV FIMOLOL1,134,412,398,False,False,False,False
1470,MASTER,Ay20orjFV_S-ae60dgv0cR7o2BNMcuuaPdnhxsSeJH_oXPs,J7th,228,342,308,False,False,True,False
1471,MASTER,bJCUOJA7kk8mqMLo_enpPLDma1KQFvEa7jYKp2ufMWU2,017 AnnieTT RX,16,230,189,False,False,False,False
1472,MASTER,BFreFBp0XGxqhEvwbrC5gPI_UJGYwR9FVbHbK5WrJTCBrQ,Exgui,0,201,192,False,False,True,True
1473,MASTER,DWQGdCPQfS-G52ELoRcVE1Yvq4lzaNJyfK8ob7TGq9LSzA,adapmE,222,202,188,False,False,True,False
1474,MASTER,bbxAuh2PDBgJs6Qky44aA016i_GcEww1YmSlZNlamiAX-uE,Rivotril 150mg,62,349,299,False,False,False,False
1475,MASTER,JxuNkvz0dtG_zzaNa-uA5DrSFDq-Mn592QVibikDYKPfqNI,AdVitam Aeternum,0,392,327,False,False,True,False
1476,MASTER,YrYcD1ynCzPLbm6g02_HR1MuC7sJDwZ-_eATXt5gBjUg-g,TcHuD0SbAnGo,123,214,202,False,False,False,False
1477,MASTER,1SsLZ23LSvNNqAhTxRiGdZiXftJHYG1qWCRmT-vzbI_WCg,Familiar,72,92,67,False,False,False,False
1478,MASTER,0FrbS0l5S_uiFEwSw26PVDzNisBkUZfBKt-S9UTul40IlA,Scooblol,19,464,473,False,False,True,False
1479,MASTER,h_TlijF-s3RAtZaCyUVvBvgO-GGVuG60TqH3h7cTGrOKT18,lepanta,0,120,100,False,False,False,False
1480,MASTER,LhDY0b0-T-dfCsY1nogtbt4d_Oe1V3t0ESyRldjffOBamV0,Kutcha,126,454,449,False,False,False,False
1481,MASTER,UZNntPQu2X1IbYQSXMjmfscYHpRAWXJoNTh9Jh917dw4Bw,oia o alek,258,291,281,False,False,False,False
1482,MASTER,T0Ji-DbcPsLZogHU9USQY3hbVPwcR4J_CVTQuz5B_ZU7WQ,Ráyner,7,143,99,False,False,True,False
1483,MASTER,qjd8Oe43nTXOnc7UFXJbnKQtEID9-CNX_DzHsCab38EZXYA,GVC Tiede,8,605,588,True,False,False,False
1484,MASTER,EbRenOuVSk79lWdt8mj_OZTI_fxVMS8N25uRgohGecRI,j0rdan,214,104,74,True,False,False,False
1485,MASTER,mJGHQHkFI1jL0g1LPTrdMid0EVEIpW24dpcP85KDcJGD4CQ,dogashow,53,601,610,False,False,True,False
1486,MASTER,pEVvZblHjae2BPbB90aRuCdmT4c-NQ-Xioky5oD7M89Dwg,BFT Zaitama,0,200,176,False,False,True,False
1487,MASTER,OlT4H9cihHXrE9u85STMpHgbfCsaV6esYaHpHxCIVwcSnhk,rxn,229,188,127,False,False,True,False
1488,MASTER,ubZgvZsBaUMG47meknaoJjnK7WwHiioYYcgKBb5cwlQvZQ,Just M,175,519,487,False,False,False,True
1489,MASTER,aNX-JjIrDTpymcxEK9vLG35AzXAb9yIzEddOZJtt7Y_Ntw,CAIO ROQUE,89,620,584,False,False,True,True
1490,MASTER,rJspr1UTDfNXcGM9BH4a9SmZ3q1l2GUWYEg4TyWnfoFOcFI,Reformed Patrick,98,304,270,False,False,False,False
1491,MASTER,dhHyTqh0ZdXWYADYBgkYFhVE5jFxYlyZwGacyKGcb14AKg,Random Famoso,253,207,152,False,False,True,False
1492,MASTER,_dfpNklImIONn5wF5-rrCB9RQjUiLkKQb2iq6pifmJ6h,L7nkr,123,96,83,False,False,False,False
