,tier,summonerId,summonerName,leaguePoints,wins,losses,veteran,inactive,freshBlood,hotStreak,accountId,summonerLevel,puuid
28,DIAMONDI,PcYchPwA79Tp9JZ-OrVktKyllupQtC2BqMBhlkqXHv2j9hI,sony apenas,45,398,360,False,False,False,False,K6Zi_atvfzJDJ97rtns13mlvg2RSRLGtsxOkaiipZMCITkA,259,dEvRNkR0urCUdDBUtvesYqGuKbeT2ta7YQTnyK14pPLWkKiMiU2zSFiOhFKifnGcjn0UlMSg-_3Plg
29,DIAMONDI,9pilDDBCyK-5L4ChPBP4eXDJ1hMbzwiO0CUsYccVHsKfZLI,iEndlessly,17,125,101,False,False,False,False,xl9-xUsC68-kOdMRJk-IOA6DdQ-MFSLy_CX0jZ3FKcq14SI,122,MxbsfGqiJnXe9_V0R8njAssBxLVVvTI3jQ060EMubIU-e88_bjMTvtTbWFSJag5kC1l084qiKtLkhQ
30,DIAMONDI,abJPfoqBKUe2KXYHhrI4Uexp72c4DVY8ThLHqDlGRxUDE8c,Gants2,50,271,258,False,False,True,False,1ydAvNcybyZXvc_Z3NAENIxLmekk-0y-pCwG64dYFsGtVEs,192,C_1HZliqPgjE03aikBh_BI28j4uqopdQ-TLxBlqY1uK_mlqWzAyjUcyuvocDSerYekc8CWzkfO5wJw
31,DIAMONDI,Xre7si7qJJxidd5xeN46uuFXV1cNun78dDAl1rWaS8Y0gXo,rabeIo,0,105,85,False,False,False,False,Naew3AXPWwLDmTe2PiB67w_aB9q3evD2dCZ_58Z4CNGBDJM,82,KBv4jHz6ZUZGyIncHQTXS5enbpCYwF9PfR6rTckxWKpMNdcZpsPM5MK-CDM4TTnoqjsdz3JBk9danA
32,DIAMONDI,1MeAJPiCu9ePEtNC-1umz_MncCiHHZKq6wrGNfS7up9XLmo,Kr0ft,37,481,471,False,False,False,False,kuampLhDsO8e0q1cVhyT3AtuH497xGyOcWNNmtMa5R1DkQs,440,45xVF_PcoN2s8CNBO4sCFFrhnVd2Q_281RkxVgEIfNVOJgwoF46YPdT-K4YzQVjoRAzlLUZh07wMAg
33,DIAMONDI,KbssEGPPmqCZkDik5mKIIOllX64ZWa81dWSgpOSB6K4Zgio,Renëkton,100,173,158,False,False,False,False,aI-AXCKu-z2OXbHPiEGvz4axYtgCQScZjVk5FCXcJPHW-YE,162,Wp-spuPuhpMqh-lsBYTsdp4_vj5u-XP4l_47zli9Rml0CsQTwpEXj_Z-V4Qo8IiSAmNKdbdgA6W9mg
34,DIAMONDI,8xh61Zffr8pH72q-d-jWF1ESWdFbFldCnl-p6OkVkZXOMSo,só palhaços,34,90,25,False,False,False,False,HLCPpSyD3IQL4aHR9IEaZhqVU7OIl3G9D2cQMwIKOmsK96o,158,FoImH90MKxHB6G6fXqs7gW8ycomulFW8GN0Q6rRvPHaUzqFyT4FJAzf_0tgwEB7okBh9DNGulB2b3Q
35,DIAMONDI,gRyKG0dxqnc5c-Qph9vPFswBXAL5q009daX139mNuKvFmJo,Vini Master,0,463,427,False,False,False,False,kakFIiAN3eVbGRBX4BM-oFj3fiGBXvPAyjP64oXDeJDnHxc,287,xXbZYYC3rceMTrMnAi1ywv4PJoREzVz8u_BzPmMqUQDuQ3S2ZFtwJLGEuB_pgpOZIzpaWOK57lvr_g
36,DIAMONDI,hK-mFg9gyO_Mh35OwY7iDve2YA52468MVy5Al0g3155nlD0,Broken Shadow,52,139,111,False,False,False,False,CnY08qT887gI8YXoYcLQeKREWuh_Q-MzGFNEygAtBDvFhWk,220,vgLjbnT2hisvGmtwrxzveVsgxUo2b_zSo816q68d7rIPQv0OZh0RCRT6iI3kzNVslTRPVFV6uuxXRw
37,DIAMONDI,bH9o-JFkRrRwTBA7ZW0MpEjgmwoD9v6yV0NbsLIwHjNNyx0,Hnz1,0,77,58,False,False,False,False,W1s7p1dy2ZhbDBIeKBkXHYqouOQMM7Pfs7sQCYkJ_I362mo,143,1y4bIDP0kparcKqgTFxzbHSz3P25oxFD2GCdD1nI3MqTKldRyQye37uD0wGdUD5nPWiotNnsgyTumQ
38,DIAMONDI,mYAQhU38_R1S0-ejICIfhES0Y8DHXSb_Os6ZSW3nW2bVAHo,Buio13,100,144,110,False,False,False,True,2YS4WF0_KjvyQO4962EiZ0dSaY7JXt2jm_fDoNiIv8vekPo,241,kwrZn5-WCAL2lEQPHiD8mKhleygQpmIBrVexWuIb7Tx34-QHPWkK_DTv9SpO7sYafvlBKvfchLMfVw
39,DIAMONDI,9xVOB9F9dfIcMxxZ-b-uEWZb5u37umcom9Qb6HvX6NYkl9Y,FreashFx,0,471,426,False,False,False,False,gv8tURYwM0lo45aW3yNX9mfT5IZUYHYadhyfJZvhoLcYGhM,299,D_Et7KLohZuZ42OkDa5kbAXjfN8g9RoqhLN_piA9ljhVvlgGdoeO9ONvVYrDxzBY7bJMLHVVX6NuwQ
40,DIAMONDI,Znpq2GWb8ak9pGkzqA7mtnyDr2OwuM9uts3yejqZ2TlJcHg,Spark2X,31,223,194,False,False,True,False,EjHpp44qCoykxnBBm0NSmTpLdFIgXjcl8VCNkz-F8Uwby34,324,EOsd3ncyTvedO0Z4_Fr7nmaQX0EtIOL0osgRtDss2w04Xeju0rsp4GLGWerCv-MvlKAB2BhVSbWPHw
41,DIAMONDI,Vjy0SeAnzCL-3Qb0eKDqGgccf8VRs7-i8CGTtkgIYFW2Cjg,PhD em Gadologia,27,167,162,False,False,False,False,3lYQEpHQI97u1H1aaWKlS5StiHC1xgMYH4FRvez0-Z_zJ28,188,QHUIXK8zdd6_EdPqT81RpOK0-u0DIKwmqavNsYTJYvAyDVUZ-0u7SR4zut9HkWRFpdn3UNnB4zftZg
42,DIAMONDI,ik8ZXmCw9PFKOXncUf0nSJwKSbZsc_qHaS5SdPf77Th3ow,Jean Valjean,0,278,278,False,False,False,False,EDWWiIa-qItilyq22sRXV0wReaVw1Eb9yCiMzOB-Qdo,272,47uLG3wv4TTkgGz2y5W-jBjVNQYtTSmEj4sZreB7_-X-BK0XBzQl56Gdf7M-UHbMobii0_SS8aQmzQ
43,DIAMONDI,xTmQst2wWOhxH3KU90vf3LZdmd8QqpZOvU8IET0P8tT6ZA,anjxs,88,217,203,False,False,False,True,elacjoLsAbsISDUxbeV0I4zRvKfiqeNv8GGPqomfkmM,208,ZVZvVxocgE7wdFI8YI97OoBi4bJj6uGgNwo1JmRePbkKau92qRIW1S_5Du2z0yOtaGmjWAN2Jya59w
44,DIAMONDI,H4sQVCH658tmHQENmlNVxZJNESK171xGGkB4LIZhLxDHhg,Mitchu,1,211,163,False,False,False,False,bgWcGCVYIyiGSdah0JJJouG9URI8rgkoMwcfHqdq-pU,205,xN8p_SQvP-vKSrb2M03wvk4QlcsnEOWmVM2v43Z4vVN6uYQGTbg6fuehDQ4FdODRvcNPdH0rMW47Xw
45,DIAMONDI,uouVezFvzrSR0CICEdrmz30hW1rpJBefUk5rByvZNeHzKw,Monster2,89,865,858,False,False,False,False,xYXxayxrwj7svPu-jsNFOJ513sKLKTo2VklcRgJX-bQ,449,WKaK7wT9XiLmA2Ghb_yqvOrUuM5CaXIlzrB1ulyszjJIQsm18o3m7ywIpUFUKMmPKzZRmd15QzwReg
46,DIAMONDI,_j37y748_NB79aSmRFlCBP0jqVVfLApl2e4bvg8OF_F3hg,Kenith,32,90,66,False,False,False,False,qYa9jXQEBsE4DrkPTIWqq8KDwPfANtidwH2V0d0IBp8,180,VGNv-PQLhPZqlWKsGpeNKyW-Dx1ohy4glBlVxS_YbIF_AjCT3RvsdrCwT_BLF7Q2rGyVcZhJ815GSA
47,DIAMONDI,a7Nc2D5eJNlRABQZ3PED5F68kz9gAdvwXj9aFgjozVXFyA,Isses,71,198,156,False,False,False,False,zQKmw7I5JWx-8UqvCD14-iEV5C8530QZLj6EvkpW0uI,264,KmSf88lbdEOj3JZy8stVADMFiwLVSy2dWV7TOLWOoqcUpXS013GZsTO9HIi4LoGtMjZXl1gB8IxnVQ
48,DIAMONDI,hXeKphUqnujvoQTrUB-dubxvtyQA8ckk1k7DmZgXFKXIBsU,JapaXxLokoxX,59,168,144,False,False,False,False,5PzvYlVslKsAAVMqMrHupHm-98PYmxwykD1tYE4ycHnS4Pk,109,vcX570dNRwXp_tqqqk543D7_tCZbF_FRLnvnGWmq1p5iQXKjyY1C81JhTR4VAKU40U0iE6ybvhhtFw
49,DIAMONDI,6GOGQSnJzP90SYU9wl2MnsgcP_mRJi7WLAlXVfy7HU7k5w,PeopleFace,39,119,98,False,False,False,False,kUXH4BWy44TuL2MtM5Xxb0cAwRkdEj6xpwAiSMOaWFU,175,QQ96JhQFr7syc4_Nh_RJ3pH1YaQijw28CIlfRapZp_xJ-8v_jWqhlP3p_Bw_HBCJXOxayro8bX7luQ
50,DIAMONDI,uxz2X4s0aE9Y7b7QlwzD6YUSYLqPNrwcXAt43hjFNw1NMg,Raposínho,39,667,653,False,False,True,False,zktBjIYTRfvofv6nbhfaC1b6b-HXJllRJFs2ZGzrk3I,383,WGXfeGd8bwQd5emMyRM9KLIakgTwoetwe3WpJgCeMvFNDhMTXsafkJqQN4XvB9nhL1r0kkSLXhNiow
51,DIAMONDI,_8TvV_Y4VqPPY6X_Jqu04ap6TRBtd-ZyLlqZXA87uBf0gQ,PP Is Here,26,524,522,False,False,False,False,JnZQosNOLm7GRixf3rfsuA9xg54JCsPrbGEwWK-7rIt7,324,LfjWBRkGmyTkvN1UcC9vz7LOW6ULAAYAL0K2TRJ0aqf9Ju-tABXvAQ1yTpgs0DU27V6Xauc-bA4Mog
52,DIAMONDI,Wrgzh0L6RH6V8YH7xJcOCKl6WAVfSfnmdGYGyc4zUL2UfL8,Wirth,58,159,108,False,False,False,False,j4CycOSpZpQ8L2mcSKrBrl-ezlPtuR1isgjmNb8sM44uARU,237,C_vz-tDmykuQL3SycrAov0tbv0qxk-ZEl4fyKt-bxLJTli4-a12QSQ5DoRUeetEwYhc9aSftwcYtPw
53,DIAMONDI,44FZBhwGJWZL50wclk9_PdPNCv0AK3jpQdn8njEsUTUOhA,Amped YTB,0,242,197,False,False,False,False,p6ObwYt38OdbUwDv2oruPjUH0UKVdxL-in4He-ydAS8,188,SFMAMJNClSWH52Fn9FafH0tIgjMpdLzUvUM0mPp0gchzPqa629Mg6GSji82Ni-nU34q3F_FZhQefBQ
54,DIAMONDI,v5Xbn27TpG6E8baizzeoBbhurtODxxisYgJoYmHwIIfoaA,Majolo,21,1127,1094,False,False,False,False,ueVxtMVQZbFLGZcSMztht2CaG43aoEscGMGAaR2iveqS,395,JihPdCxpnAKdj0IkhALKCLQbmJRNc6XyIMeVVOF6Lz_8vIUnQlnLM8xJ2WNLM4yj71_ellaRxHepLA
55,DIAMONDI,_4s27hasIFMDXkzJWXP5W1pxqs_GLbFWORahXLUiCujbXQ,Revex,12,145,68,False,False,False,True,O81MTk_5wq55rNSTw3KGsWZ-Xwh2-IGKmCMLwlSUf2hN,120,bJPOvn0CTWKe9IOyKTQVDwl4vb6qY_0JsVYCcKF__OU4hhRCdNHP2pzqbmdtFqsQeSOTTtJV9c4NxA
56,DIAMONDI,bbVF2x7S7PnoY8ySHk5X34My2LLGrst4drdMV2YBG6c8oA,HAAANNNKKKKKKKK1,0,525,489,False,False,False,False,MlmtFKA3tI4f3v0SZ3C4IDnjPyTM1ymFNASxePXv3iXl,181,psvjU4pEnHYnlw7PVG1Umc2NGEjRhBtVRB7A8Pf7JGM_OqkOLEve4zPjJ4CHOASAMgkJY7e5ysNigA
57,DIAMONDI,iQXGRJz0ugUHE3eWOcYDz3w_FCcn46KSxsj6AzevvhfKNWQ,ballão,69,386,370,False,False,False,False,XRHZfoso_OZKF9eGdiF476jbNNml5gMB0SsMZnWOF_c3LGE,297,AXQqFtiqTXvnfRj5Q-pfDZdzM991sSoklNKla_PbWMSue2XZeiDRBggPKusn3tWploH5LMBvy_kDrg
59,DIAMONDI,0jX-zAj4xwKwUaSGTED4IGsiSylJyr0PyPelNmtGZHFUiQ,Ferdan,83,62,46,False,False,False,False,ZmmviMDJB-IXzvpOTQCySAuzNCnCnC0z5kIfZn7oPYc,218,WJwSt_br0DhgEhTVolfVHVn0Q8s6OeoDJzCdwqtCu8ys9tYqiIDxZIIb_oXejUDXQZGjKtrfRlupDw
60,DIAMONDI,w7t1KgA4Ot1zMu1ihLJTEtz8CFgOLZjcTmaOchI3ol3FrdY,Rozzatti,0,313,285,False,False,False,True,tOTfD-CL1kse7tt8B2o9Wijugr2NKhCceYDx8JdPqG_amtU,247,ZwlgN7EYC0UTXaIbgSI4D1SKMsj6Bn8PQIzJ0BxIt66npjCW8NLw6Kn86mkOjjF5AJkO_DL_DNn_VA
61,DIAMONDI,gDyYX6loQqqyqMoRXo2TXbJ5Zrg1xuJl7bKA86627t_DXXk,hina ryu,89,400,397,False,False,False,True,bFGSniAO1EbkuE_15MSA_tVBd4Bjri26LB6Aclbs1847kBc,490,vVlS48DLUsVMULObCy6Kl_2G94X0DE2hWqC_bzHVhr1DQNhB6KzFTLeAo9ux_wi2Jt6Xh_dnTkiJTQ
62,DIAMONDI,Ct88oGux7QXpFjEdwix2Ms2T5lVIH8_DnNepSGnyofDiL0w,Darknesmad,35,60,28,False,False,False,False,mIa-QDKylEPfN9jMk0LbduDQhVgAqmIAz1yu-Q0stsAyR84,120,uv_0WsTBHD56RI2k7Se0Kh7j8gFOO2s0jwZ7MlqRMazA5b3NsT-U0DV4I3N5fznXdZ8Oa6d-m07DCw
63,DIAMONDI,GijL_0BT8s7fMtv9xyXpU-0kM0oVAcu7ttViI7iGmPIgkxE,Zcisor,6,377,353,False,False,False,False,2_0_aQHCxac5lLj56udX8jEWO-DkkXnGIBZinpA2iJ87sZk,166,aT9ObTzuIRRPYO_cbmYXCg0y0Ie7HPWp55w_sSCr9xP6lOPE2owv2Wr_wrkaRcxlgx9BBa1EcyA-Xg
64,DIAMONDI,IXbHuQjpnPOLmtwteQZQMgCZYmKKd5rLuI_ULyjroP6iIg,u ll be my girl,25,187,150,False,False,False,False,egHMqx_JEt_bPkKd5XS5xe5aSlywI75n4toBZSHsXxo,214,dL-fwAe92iLewWRslCp4FhkZ0x-PdPHHpbnGBHFubXCuOXFj8rUtnRDLpZ9D-ynSdhBwI4JwHpZ5zA
65,DIAMONDI,nhHmD1xFOJAkRHJgEfPWap-MzbjPv00yYY94b9o4lKoFEg,Guilherme Kath,81,268,263,False,False,False,False,I_yX2IGH8UmyUJyJmVEtXqM4SUXr9-i2Ap47fvNH6V8,399,a_9V9SD_AzNUHJ8tT5o40v_EoRIk_yj-TZX011aV5GPbRwOxZUNVpMrI7Rspv650gjOOIqbqT_RE-w
66,DIAMONDI,Q2R5DEGPuZriN3wa7psaCJarsnAEOPtvYMPhPt-c52wNSg,comebacks,24,695,670,False,False,False,False,tsx1oonhZRAB-k5CIsQm9F7f6AF3Il08xSmgemc4eOA,237,MwVbMbcz_D2bjpeOmAVb3RkufDVVSXrfwWHoJOtw0truro8-ixjFcMa3zqUi3vAFO2RZr-vZ9TFJfg
67,DIAMONDI,6M8-d_qPsvHSbIISOP_3JVUg7JaScL94OiBgCjP2zX_HMA,fox senpai,35,47,22,False,False,False,False,DWanLJtRb0LTORVprFnVqrvfsWbxkYVZhKY6hluxFAo,203,EaPzkFK3Q_a7xizayDgJS-p3QBSQgC5vBOWp4xI0LbHZBa9WHH0oT_LXym3PG3eCZOMP_TlcoWBBfQ
68,DIAMONDI,QzXFV4_X0uwuEE9ulB7fSQdfvayTxz-hFbNI7UD3yuOxIQ,Thormetic,0,217,184,False,False,False,False,tViri9dijWOAfTEDvUtwbLKuUVjVZBuvH014eHac4bk,208,S6i_92AwDKeyEjUC0n8Kl7dbmgd-eX7DJJOmUcIRoW5LUOakXLcnm-5s-8HsDCNlZTp47sW88Cn_Yg
69,DIAMONDI,mA80ToSXv-e4ZIF4RmSnz948CZD_nVEY8oH7VNgPbcGLtA,black svvan,100,289,256,False,False,False,False,iq1ux-Dfzfx0mJDEWcnijwBeEk_uC0d9jm4FTmnUChKE,301,SXB6f8TnFy1412irxJvixRxIzaAQD5TzbPcp8qfDWXXxxY9veNOCmRxV8K_Nc_C085G1THBo_UjhAA
70,DIAMONDI,2pLyPDgXi3ZD5pe-6QpiT0kZqJccwBXKiLWg1aQ-pObWBA,Yidaruny,36,160,156,False,False,False,False,mRuk0vnz1FOb6TVOLCUwq-i06p-5JznMMQ_X6P3kqC2Y,457,XvEybZo9QjcwG_h9Qyxd5vTS8h3Xe2LUPSUBcYuaGebMq8wx_4HBqfA3Roo9p44iZFcHCSfPOtH6wA
71,DIAMONDI,bPBK0cg73CLNBr7_3j2h4plLHmp-hrueTKGun12LDwNLdQ,Cabra Selvagem,55,60,46,False,False,False,False,35zEbh3YsmUqXrjhhluSQASSt_7md0bUpGsk0NE8o-6b,184,JRlbD_6LJPLhQVxpzgziHXaKmKl-p9KEwZ8Wh4rr39Df9FobOp4e2Xf7seJ05_qB9xBx5ayEXrXbzg
72,DIAMONDI,p40IwlKvYGHMxd4tHFC4R4fShn_9mF_HWMz0auCkCOahmao,Sobolewski,34,55,43,False,False,False,False,O8rJicwxI8it-1vqgAV8pzS_B7vTkf5lwsqSn7HOaRpfO34,206,qUBRsD2fRCl4yH3nNBmIhFoe1dp2qihMC2qFzJ6010NqJ6I1kGk2UN7qu7qy5bgJzEfZRNRM68cZ8w
73,DIAMONDI,7zxmAlQfySCYanmziFYY_MKYhGAxnzVElya47rPxmlYQ3A,GGHB,0,265,260,False,False,False,False,qK_ZPzCutO0LC2c3ZggNuiO-KL6SbwXn9xjomOGXXas,215,Yjm1FoXeVSqnvfTarHO7tk7S65Y85Qy-HrXTvdvaLmR73P6j6DkfyxJMHKOuEpqnG5hPgsJO_gqJng
74,DIAMONDI,7Hp_QTCpfPZHgKSf0z4dZ9Mn_rJODuU3sXr9puRXS6UNaQ,Skywaf,75,78,67,False,False,False,False,8e2Z5DPnTYNoHBjc5-RpuSBL0FZbth5mV1MPbKyayTRG,267,8WpPnnguD0Ub2ShD8LOAL_mrQ4UY0SGTUqyABtAMitOsfz-3FK9gUwdz3aipTY5V9AILKjsTtB2AUA
75,DIAMONDI,C-QfJsFkl3DDjSLvjAXJKwMt5mAj6I2idfLMOthEj4DC2e0,kimzin apenas,21,191,141,False,False,False,False,WiE9vi4DdymAX9RtpAkYYJXu6yI0GAgHueOBBFXaLfnJtEI,225,mpWQsp79Y49LCZsbF7iHEjIWzSodFcpdBULrOwPax261ds337jSjNN1cVyB3k1rG6g4pDP24QIDxnw
76,DIAMONDI,mhIc6JJ5JhoCHT-ZJOZqC9DRUFpLv__rdJJLtM865DrtF1o,OTAJAVALLUBTIP,53,314,284,False,False,False,False,q5kznSJcv44J6SK-dqYBDHYeojVGbd4Uf2FAqX7VpA4_4E4,198,MGJKOoHwsuKhFOurhiVoFVVRA8Lf_Ndpqk4nHvM1KAHNnlenKtscGZcOHOBFIrc5vnS8Rx8QzKR3dw
77,DIAMONDI,izavLuwrzN4PTkxKCdMBmUDyI5HspwjOck-T_48KUhMQxGE,Mano Zubumafu,64,338,309,False,False,False,False,f_psPp4fOzJPbmWNAh_K1O2OUFAUpEFcFLTSTRxFtg4ASRk,239,wd33NHfqmTbCNi7c1WCEhp9RWGGFhWywpJC9ykada-aGwNum1mPScyQFmHpa3pZZbJK4iEXeZ7XTcQ
78,DIAMONDI,l4nk_TBsz1PjEw2AuN7kg9B5aR_S7IEfbsrzsfQ4frrlnQ,Hit Kauling,11,161,131,False,False,False,False,3mKQt8mWING4tfz9gAHYzLVTdo-2HLE1oe2X_enbQLss,146,05BYHUh0rEmz7WP-ur56mCoFXLY1qE7Pf9zvAk0M6DHXRUQ9YlpMvrErTaVBuWoJQYnjVSppZK_Qqw
79,DIAMONDI,lK3kEkao0cM_4cdpgK0itPCKym2SQgAE8OB5PXer57ndmmo,Niight Lovell,55,79,52,False,False,False,False,X59t5eCxy6IhTDQkRucB5qZKv_wNCvfnXakrIrzTMU9crh4,144,qtQvcu0ss37ewBXogxhqhPddD0d8poAJOTamtoALJCDE2_OHzeK-7WVrhiEjsnTf3YtJAwWo3yuTdw
81,DIAMONDI,_iABWqmtx6DBdityuuHVKeYSz0falVeHuHdWmzbvJUbrkw,Dunskel,57,221,221,False,False,False,False,mV_wvTWks__mdrIcToEoWYzLxXILZk7FXfpq_W_Hne3n,312,RytbbTVnXA32N7p1W22re-8U4Jf-UTT0DMhVfI28VLO2RKrK5Yj8xUe81rOJfMXYlkMcvwnJUpudBw
82,DIAMONDI,hJ0stH7k5hs4dTv22548bujbpOSDBEy49CVk0cfOgnk8Xg,Leandro Menezes,51,52,34,False,False,False,False,xCfdHXwMP-3mGV4Kf1smIeRWrJu3YuL14X9wXX_Xwly3,162,Zjr3RzsgaxRzpy5FvbZ3O6e0xrOcbVeGa0B9CXgj8G3n6p7lUf_UAtRFR3CXN_kGdq7q0fjoYPheWQ
83,DIAMONDI,RVCgQPl2RXaqHnQAIhWbDivaJ4ge3yeeWc8JhE7oRa5EEQ,Ryek,14,452,407,False,False,False,False,Lh_8rJ04GptLR3kECY5dgZKsMcjcEmFpM7uLBqDh3aLU,239,tjLPZznhTDRfHj31E0RhmrcRfq66gvDNlC5uAGfFy7DoO9uGeZ3KuNPj1O-eJ5Eyt8pt3przKejk6w
85,DIAMONDI,bQhtUgfnHyqqropRmDmM14Bmm3OT41Lg-Is_JL3mreFldw,Mandiocafé,0,88,52,False,False,False,False,odoLCokySfgLv90hyprqcRas27Hje7S9egdbyreYm1Wl,265,jksQTJfluC5sYtOY9Y1gNkK9yMt1m9Vn0sUHdy2iLaVWVTX2ryaADSGmt09dB3ZiXjHiuvKy7tGvZQ
86,DIAMONDI,46uhnP1ufETxNp2zabbyfYm8b5yFz_B6M8mn6TLI3Tgc0g,Kuiaratame,80,286,231,False,False,False,False,KxhKtblhnRutqomOVuylZyhftSsnVrG2tPgu8QTZDO0t,223,igWzOXeLhTZ16WXjNhKBDnpnVTzTX0hQwIqEtR5mODTAf9xemXkwjC2fYDjbzA70WiHg0JY5qb6B0w
87,DIAMONDI,8zTbHBh1g9fVmaYRueidb055IktNgSZWWT7lOLKMO6Ioj1I,aujsygfbheaklo,65,273,262,False,False,False,False,CMdkD7kh_4-_Ene-omVF07gQ4EXX2YKLeHY_T5GEin95GXI,155,wA_l5GPlnJWJPkAmS-VqUtA9rujwdhjyW8iXpdURAaLz1xYfpIv6kSPGm7K87zJsHngduPABKIYYUg
88,DIAMONDI,EtBIi40uVzPiCB2wmYcdbMvlPce_7ovrZtxULwY4mdbj0Q,Naekuz,75,180,158,False,False,False,False,sHXxemA9yatUBGl1725moFhPptHIPCVoPYAhHwSLue_l,258,G1oKqXJc0UZPNXkNlUar7ptNiDWcGXZzzifeTAduOwekr_rNUpJiNl9B2FrVlzt1NmtKJG_VQpiHvA
89,DIAMONDI,6fdJ3f1f5PAPLHC-wHs9cdvAxcDCyWM5iqoaLSnYGprkvg,tika1,97,102,67,False,False,False,False,tmooaasShvNZ5crTC8ChZrRVDq3Ezomz6S6QQUWmhhE5,160,PLm37LCfbQIpDmqNzm1de63HGiol8jIX7k8RwZHhYYR_ifMa8hmxV9xfGTSnTTzGoCQDmSSQzRsosQ
90,DIAMONDI,pc7GDdYXGupAFB-GUVsmo5F1k9_hd9rkgPHFsrGGTAevPmg,erva autopilot,49,186,170,False,False,False,False,0Ep_UOtdQDPfJwkxFTe9f777Be0xJ0vEQaihTGg7v7NwuuU,259,5ho9Gar_dmbfiDCYizTUuWfM0pe74brLsrPyowz6fV5fa3RAcdNCjRRazvle1QhJTBU62ZDQNpx0JQ
91,DIAMONDI,9VLx3vDJkYTdNBBOnzpxgS7C55gE11ApGh__fq5gYJgJEQ,mottta,23,330,266,False,False,False,False,ZLHJDMcfMR9DejhbcrZRG-I3mLGlqwn16GCzBJEUHQdz,270,HKxWeUzuD-bddoHZw32Qd86wZCL63a_owOcjjKgmN4PQjqspBAefQBoSrrlM9CPNirFBuVqO6ozoUg
92,DIAMONDI,2ybXZ5tEwWHTBEi6fWIS9_U9AD0_2LVhgSsN8z4vIiYYUQ,GLX Siylph,0,252,243,False,False,False,False,V30XEh5Jn2BGOTSq1QKpneGOI0acKmUoqRHfdEwr6cb2,299,R0ummm5RrMuqHVEm6Bm7VA8SKkXGWzICDDZFI-iWSCSurrBPntJgBdTcnvRcAII-bq-KEwvoCB1J7Q
93,DIAMONDI,mn9uvLCeaL3ffLIbXKnRr_6ASheli40-78M6XJ3dezPsAg,Lehman Brothers,0,207,207,False,False,False,False,Azok_1yKBQ1y7ssDljyFtmaS5Uw_gXUsg1SdRn2cEFzA,389,SG0dQDb8eDJQBjQ9RDdVuznPA6qc4aSyWGfy29DctE002x-qDFF7YuwMFCnKa41OXS9uiyRSadBigQ
94,DIAMONDI,1w6aewUXQ1jd2BY5m-7QSpnAKxGGFkEM_tspzmNeGv-S6D4,doguin caramelo,77,145,118,False,False,False,False,SJOBqXzGO2qHnzsPc4rLuTI_FfFVelf8xo-0J_lyyUG8tbE,322,fBMwHZhuitWIN91FA43Ft_DbsLCb-qAZQQ0iity9fs3cdLodeRaSy1R7ztxmgiMGTjBMMglK67eZZA
95,DIAMONDI,i4lluaE7WBc2BRKsZoXUODdBhmk5_O2zf-eoE_5P_jxIvQ,Meta Slave,62,79,64,False,False,False,True,jeIxdsCDX7wDwjQy9Qx-tpa8ej5abuvvb81017oRzOU,234,iB98mO83MqpiDgpC1tNoMfjVauUUWmhmSkanzyuNuJJD_n6gmG1j8DnTbH6CFHO0UHhzG8P7jrY4Ig
96,DIAMONDI,XQHC-P-QA_3beI1CH706YoM22gVXzcx6qyQ7omDKNoD02A,Lord1,12,220,208,False,False,False,False,R6_mRRbAx9a0YwB9QoKu2K3PR6S6uuYQM-hSGqL2m31R,294,ZLxbrRDIV2RP_H6Y5hHUunS7ZD2Fhw9AyAlE7AQ1pslsHRGbPDUVdWsEym2vLUSPNtUjQwtddU96Ug
97,DIAMONDI,MSLQz9sHzRMMdshnaSCMcTR3Xgd5eVFBiyL2VgQY4N_jUA,ToySoldier,22,423,400,False,False,False,False,-4CsoEQGSnBqdjMhMfq2owljBMR5G8DUv_bezQQOdMyz,243,h4q9juHiRAjI_5qp1W0Pb3qEZgmgjZ-mK9ffre6Ohx_DwGicRd6abP_ue0VDosyes3LmSebPdGGeYg
98,DIAMONDI,tNauncJ111trHwun9iaptJ6wbnIH8A-IhvRvSJbR5U_D5g,Stalle Tenuous,0,305,304,False,False,False,False,wvjA593IRsksw9tmp_3gg4Op70omFskfJREwr4r24zTG,370,oxJhBzIakS-Qmt2S5GVlXKa9zinH650YemxdTBxyyIDtb6CzZnufC1YjZB8xl5rMvvcYynpjDYWhpA
99,DIAMONDI,J4TFQjhKSoxnBy4CE3lok601Ed6IXz7XLkf_hJLsU-SGg5A,Spohn,38,682,689,False,False,False,False,cYUHgZ05I4r5qhVcWS9YJ8whREmnTHY48jGGCXoTqD77QXw,343,umBGoCSlc0jrDMBzOS4xo8and45h_mBdoBi5hDrXRrS0Xln-7naZDjzmpNmBQ_3_vP8n4vMos7tBMw
101,DIAMONDI,O6DgeScpKW7L3qw0bL-oc9Sh7Za56hmTkr0lDpoDVwLAPA,celfisk,27,1149,1149,True,False,False,False,Z8Vn9y1kapmaHgF3PboneBSitevL0orTrpias5dopX26,444,fcXk_CFitPqD5smbxiEF27XfMzUmTZfGEe-2MNTiTF3o1lY-S8_c33wCoKRCIjoGNFC7yro0mk0JqA
