accountId,tier,summonerId,summonerName,leaguePoints,wins,losses,veteran,inactive,freshBlood,hotStreak,summonerLevel,puuid,win_rate
0qpsGGEeXEozVblbKOCObYlohv2tzzSzoajkr_4X5Ert8cQ,MASTER,xuiqhxLoUADBFeyq3ZM5EBYx2QpLvHVmH2ArMtuCnvmuvOo,Hakenn,396,653,603,False,False,False,False,454,EJU4We2dCsL6l8nwWRj6R6FNVP9JFI-4DYY4kQTffZgYE2t75vQEZWDwlQVSqD2GNPSh9nVCpkXW9g,0.5199044585987261
I3HnDwsLx9PmXvq08exa7GaxOy3u3Y9uyUgHG5HYC5LMWOHg3DfKtNZ9,MASTER,WtaYb248McJ7o1N__VugHOZVjLWinjFI6cet2L4u8SLz5Jc,BAN LULU PLZ,446,499,463,False,False,True,False,144,B8JY7nWWWjOoCt4hUKI7nialH41kH9N-pzTHLkTfv9QYu9ZGT-RyMWmPKXn_g3PyuTVYfb6zNAC0HA,0.5187110187110187
obukSXQ6NX9q2ASUdUGOoaDNoVuNxw4wXLdqtHaTbxpAlNk,MASTER,VUMzAYnwk43pCpHH9rMmSPgCx6AgJ-faD7qdEksy5PrZ_A,Blaine McDonnagh,543,216,177,False,False,False,False,88,Z69pJFzJpJ6jd9-2iaDnik0fwHXyvw94szZ3PD4UtMPn476GWBnPjzIHlXcziab2P0fxseLpFD8LMA,0.549618320610687
il6eeltBHzEF4ZYbVvAZFdU323dRSnNBbZxWDMhYK2bjbYo,MASTER,mT6TgeQ-mFAvi39BmOCb7tP6rW9TvVGrjzzc4CvzwdeE6A,BLK Lukan,452,209,173,False,False,False,False,566,FosDEOXHWFksHHcfhd4mruYzlugqLF3xNQss1QwxapXB8360QF-uY-Ik1T7Nh5Mgh3xXeQeBDP4KAA,0.5471204188481675
6y500WLmkuhwAJQ5gYnW2Y7TvqbsMGiPoPOSvu_tdlasBvU,MASTER,tYR-m6W6HIF7-wttdG3yRa-IYRakmGRtoZtlMwMZ9eXFues,Zen Ohh,615,453,429,False,False,False,False,273,5saQ0Iz6maKbChGLMN8YPvltYe2xw2veP3GWEtIJnYtYkLm6MDAFMTW7JZ6Kni-0vNMsxJNBZGAP-A,0.5136054421768708
S0nlCwrrLfjY-vj7nGEpVVMrpbhqVZ0irpUgf-lyB7pBH5M,MASTER,uExVxzIyjhJMlIkW4vZWUK463ifH9TqnJeEAj1nY7t2pvA,bolacafusa,449,362,297,True,False,False,False,114,lUJNfCHe7wEggotb_OslqK2hEfcsWf_DnefOyGY6w1NjqmDvZSTCDjJCaeF6KOGJ2D4YnB0rGxADGw,0.5493171471927162
dlC2MMEe1WkMc5VRSC7MtzwwFej8vupRg1OfQjfKcGQG,MASTER,eLGaOaT8laPAEUi8Vfvb3otW3rjRW6lOJvZGAiMa7yel8A,ZT WinterBoy,328,224,182,False,False,False,False,417,pLptsti1tUVYwddjX3UZRTnh3rmBYJimWwsysGsRcMA81TNUBvjmHeH2WFE7Wj3af0HiWFrZkqQ_7w,0.5517241379310345
6OIMF5HYDaqS04uGQm5eBAQ16Zp-Bnk_wPXJf3hNnGRUKUc,MASTER,eLkyKUKo0tMH786qV60bLJnDHe-t2qwmAQUAz3rWskafoec,1Vitu,709,978,914,False,False,True,True,474,4oAKsJpIQdns_xCgA1Si8GfbfTFjcdCmg4cAllcC7u802w6PR8IU1jo3hXXhEh3ai93aGYv7II-Qag,0.5169133192389006
DaVD02yI_k67x--5U3QNVlfJhN0BPECpBWatKxvvTKWNi6E,MASTER,eR-lrNK7pZmg2EBStOMzOz3zSWYm8lXc_o7SADn3EqXYzA,bloomïng,297,377,354,False,False,True,False,461,IHQ4kJHjHGSn2pdRMZNKdtT29uUY96Hkqic_qYchQAcv3TQvyIMXTHCH_AQam9CH3g9HfjY8Rr1vvg,0.5157318741450069
zb5qV4IQnLS_HBO6gq8zGr8nZ8o1OKS6paeBSv1LAq2kC3I,MASTER,wlXE9-_8azccheibiSrgy4kWWbXmJbYeRHjo4VkYmiDVyQ,wolfinho123,378,358,340,False,False,True,False,252,R0lmgr-5iLjUDEt82NOI-qzvYd8UOWAWETdXKjCUYwswyeDsMZJ4thP_ZAy4afiQ0J77iIBHUTgvBA,0.5128939828080229
_2nqvjW92-VZhvNbXlM76oGuxkukiH74GT6Ot_uGiLwRwOw,MASTER,S4gpTNp1NI7d_HJVg2RquW4qyz2tBjudwapJtvp9uNJWgg,beryl sem braço,324,1036,1011,False,False,True,False,540,oGqyNnTnKz-C3exq4hfa96WFyy6JfMnH6gnW6bf_GbH1Z7wQ4tjI0WcXJ6yRUxRcpL8vqzTv6qhLBQ,0.5061064973131412
5qpoB4MAvw8Nk4dRzwHwXDLp02_IaBUf4JxbtR7QfwLW-o0,MASTER,iDoZYsb0NzHNIgmwQz8MBpZy_8dP21JLWf0AsoStW2yvEbA,PIQUE DO HADES,506,299,254,False,False,False,False,89,rsFpO1GQEP0fnPNq5tNtSyNXXNP5bh7vfZOb6qqERdLEWQLy72qMgq09mf9AY6mgYZPOLPyv4JEM-Q,0.5406871609403255
54XJNVvstMT7CAescKpzce03-iC9YN5wh0PSuMMOTdO8ojo,MASTER,X70i6p0PZF_KJOhb9ZsmwlL4rrKheAl6SXWYV5pWAh4DZg,Sparck,318,782,763,False,False,True,False,410,clyGwwnRKQekr-11NjmH_IxOmHt2zRN285c-ZDyBQuYQS8Pgmjfa8QWX1zeHY_-MFrJDChxB3-Yovw,0.5061488673139158
Vg-QFHcCpBphL-Q8iAWvbBnclWkhf7h81XnoikrEz6L2NAvFDLyAfAdv,MASTER,bTnPgyrk5DAFltXKkwviKrUsizJ5HTIc1uYmixM1ukb8Q8U,PILLUD,282,184,146,False,False,True,False,109,oOwKMt5QTXayoNgn2NnsxSxvZO4WOc4b1iig1WIVFTcWqhL1I-1R5gdwsmsu7ojnkFN6l5v8tEvLLw,0.5575757575757576
sdXEKsCUFdkNIyeeHeVCYKPDPfe9JHnlYPW4OmV0QwdHgGn0GpHWw1IT,MASTER,sD8upUmDiJ069DryYdNb1pbRcCIxIXcFiupp1RcGxlz_ZjY,dsadasdasdsa,627,265,230,True,False,False,False,108,RkwGdMb9-6jO0JNI-tQ69PG2Bjpya28621bz5ZmXCg8fmmCQ5rp8d35bH9Da3vpAL5Qf076_fYUwoQ,0.5353535353535354
rgmR2G5kRQ4lsJxnkV4TrT7HaIcInRTnmalDSoQkx_y6E-0,MASTER,8K7-HxNYP7IcvYef1Qzq5RP9ncAPhmPqzm1oi6QhW-AoJmo,kirishimasama,458,249,175,False,False,False,False,127,Rgv0S22e7dcTV8FlhlGaVLJoH6VmDVLYXhwoEy9-Cx2jKqpfIkRFMw3GHF_fjOTKAIyZy8mKWOIccw,0.5872641509433962
ARWhHHi5FHkwt-sICb9GbRUqSLXZFWS2OKpXDCZAS4Hubk0,MASTER,NwCFu35ODYDYZk7B-yL2eqrn1jnD-8stxpDERzrOin70Rg,Herói          1,441,314,283,False,False,False,False,509,KSATqDba32Gj8a29gQl5V7kiamNC8di69lT-HpoaH4j_lxM0hcqIhHpYN6THrbIBmRG_K-T5xiJoRA,0.525963149078727
moqdfWg1IpJIHfgHMD9_KcWivw9wHz1oiqpDCvBrM8g,MASTER,ydQRrlrvxErkxaIPNGkWHxZGvEaix3o_w3k9yVXQTnUt,bgob1,710,428,394,False,False,True,False,241,KN8UKROPJ1EqgZUuPP-4TOtvIay7wPxf4POttose-0jsXPYnwKelwjhcANEr7vKJ43dX6wDDkpJd_Q,0.5206812652068127
9sR-7dnIRDuGVGHDVnyGBUs31HB1rsNb5FvMPFje8Z-O5jw,MASTER,2aEYXB5L4PDPUoOkMZ6Ju0Ue8Bcwx1AOeoUMtCk6ci3G5Q,Flower Garden,509,419,390,True,False,False,False,260,1wBGJFOOjWtG0zNGPrhnTZup7_mat9l7heRMZu_0QhhK3-0uYrAA3vCKujNDAlbGQsseT_R0ZxyjtA,0.5179233621755254
yFPKxPQ38ZPJYugEhuGLeMY7krx5APEomfImq5QBIYX7YB4,MASTER,DmU8L-dcveckEl_cv5bgUrmTX33moEccPPukBw2ee6bWbFo,WeiJi,316,156,121,False,False,True,False,387,EEJgoF_ECVf3owikKvrD3mX1F-4hld223GNaR57aTYs3DdtwZp4rwI3AR_fCQp8B4NBai65wwTD3hw,0.5631768953068592
YhTQaxmpNLy-eBQ9ydNnAHgdinK7sKNkTHwiOdaOf58,MASTER,wCoqikHe8_l9WwmtMaok6Y4cOYQllRuL82Wil-mr1Os-,sssugoi ,355,420,407,False,False,True,True,322,HiDDE0XPf2d60zE4-kzYCSj9khwq2YgaMwmr7hVI_m3AaidtK3KPAXisQI3Pa34AEsaBj0owx-RD_g,0.5078597339782346
1FQMX7VcTD3W5pIAlZVPlWC8RDCq_WyWBmzUKr6ehEkuefg,MASTER,0q21kFZWMaDiw0DRSaFmMe_6T-kKhgbnVIMLzP-sEk-V2Q,Taara,674,295,259,False,False,True,False,220,EyHZC5kdsA7hx6dunhowFwA2ywjyhBeBUoX4kjEh_76lYpeMyBtL6k6qoExbfIgIXZFCFUvRpGQYQw,0.5324909747292419
U35swOnHrDpGborS0VYR3j7hhsEUixWXhnI8n7SNcnMajJ0,MASTER,2ohXTIyE5XMi2W60McLTdBmp835DtIHt_2pUydmOdTPQ5RI,l EDJI l,339,790,773,False,False,True,False,390,-Za4v-V2iePTBjtOI0BWeHH1KLiTllrKEvA2Af9RkqHAehvPgE4myl0zjAAN4PXhoK62ikPeaO9y-A,0.5054382597568778
3z8pZzjpea96UI5AmIWkdJ7hgPF5DR7CPxJ-uRiFcvG6,MASTER,V75Dv6-l14hGInUxJILhfJ_0goaUBkxqO2ke2zgLPETwxg,Frepz,571,833,811,True,False,False,False,453,cxvL9SaISmfmOgY4YXwAxJ-r6_XJuy2E42fVlNB4Cb8xRXQiVmf69pWCgaVLv5hpfg2tL-sRwLgmbQ,0.5066909975669099
9dcgbVyK-oz7mj1F6C5BQ4DyrxQ0cHpdoWBuKUXA3UrWtj6FkU8GgsdJ,MASTER,VZRkEFca_aLcGa59sSmREvmdUCTdz9X8idP3L0H-K4d3C00,Mettind,362,178,115,False,False,True,False,70,d-r1tDVtr9RLYv8OdS6J286mjSB5M700rK3NTfBTqV2_NKbSkkrTHBtUsapTadrWRi8ZRMZg4_DCsA,0.6075085324232082
OBwWwPYleSqbYEGXoxoPFtKcKIeJ-0vm-NdeO_3rnK_-dGc,MASTER,-p90pAJAX9Ae9R-BFaVM0kvb4r6VtGYWk2Op3uWhANYw9Ok,Dhithe,503,388,335,False,False,False,False,498,M1ahLeWuzTMM5dUJQiAuEY7tysgnzwFcueCxT-AsIYS_m5Mm5KlVajEnPEZ6oK8JZBLjVlgZUGKnkQ,0.5366528354080221
xNwfo-JZe2WFVYImEgPlwAggPybXvdQS3dcvXssByOPteWA,MASTER,Soeet_qysoh-k5uEr6clKbTAyHj710Fm_zDp7rP0CHaizg,mendigorcabra,655,266,231,False,False,False,False,195,e52u2Sps4orJF5dbTAPkX_6TJz_1QkIKPNnu1X8aff7BZ-N2wxKG4Jqfs_VyVe8m6k4oParXAWxWEQ,0.5352112676056338
8eSFtpScdYkNW4lsFiVHrhvYMU_1lp4Id93QAp8i1af3FOU,MASTER,LXN69CGYsfsMyqEO0oK7g4mAusEiI52GAHl_SdWHkGtIeg,só quadrados,368,882,892,True,False,False,False,399,KH6RSW34VcDUj-EWMB7ASTT-UdP4wQbAXMJUfhh_1HJWv63HXDaAHmnM9B7A0HgurMc1Lza-Lh1AEA,0.4971815107102593
aqb85c-spMMKqP1VfzSI15LLgfbCRlKMhzi50CHo1Bvyd1g,MASTER,IKQa3dT_F0TkUeXEBpM8n04VRUjWAOjyGEJwT-unPUD2pQ,Inflict,357,263,247,True,False,False,False,140,SH2NBZxMPdb0BVy_-SJ2LEwd0nPqDE2pu6H8EHNTPM1PADX2B6bHq8voS5u9Utjo0H0_ADsgFnB6bA,0.515686274509804
ROJr3zjQxePXJbnnIfHSzHRLYZPp39crgZcC7RYyO4a-UEk,MASTER,14ltBfPCPYtHT0cRdcAB0FPTDklrS5OmVQRuxbwaitXCYw4,Biólogo,395,680,645,False,False,False,False,512,iY7Px8DTx44Y3kyGdSJkJg-lOXZUovjpj3uwJ8qSRz_XoS1QYlqe_R_nHjVgBUSXQjBZx7nghyU9KA,0.5132075471698113
AHLVDksCjHpsoZC1KiDEN8EX8Fwk4Acvazi7RDgv2YDABduRFlB0pdZV,MASTER,v2v4WMuP5fCTTlV28jw2oTNVtebllKwzXYcH3Y3ZTtgcQVs,love samira99,293,513,490,False,False,True,False,125,Dt9cZ8-YcJFoPMtqeD3Mmke32dTNdOZ3aN9nsKYgURY7gxX2lYM7lYGlnTClHiXpebSI7wnQ56AWig,0.5114656031904287
5Vr-PO30jrbM0do6ScE82LJxoy_uO4dMTLoFyKX-Om9U6QU,MASTER,toBnFPUV1ot8c4-4yKzJJZ6El_oezXpY3My-pjb8l8qnjWw,conquer them all,549,404,371,False,False,False,False,398,TxCNIc55cSsNOFR50WPYlO3uslA5xd0G9Z78G0Gn33GiQ5cE85HMNz4tI3RPO1RTJN9G6ms7H-wZYw,0.5212903225806451
yYSaLtzT21gekAFbSQVoylfKb-cTWq7wKn4P2bJmiy6GkZU,MASTER,1JvbHJ5346ktl1K-cySVEmxO0F5Z-WF9fvR5ecm0CnVGpg,Minerva ,428,810,732,False,False,False,False,438,h2xfvJmQ79Wm9UCEhhtvt67aPQAiIVt9tSixiS8Q-a1fRwMW7xSgSPYrOX9xHqGFwd6Vud-eQtChZQ,0.5252918287937743
t1IeS5tp6Bet1-zq8GsLixKtvWvAgbGDFBWwr52-lNk,MASTER,X4Mu5gxMW1dqvoJpviTWrOmwpQLB23kwO19qmb0PngW1,TwTV Milowsss,618,433,393,False,False,False,False,366,W1xX_QJvwHjpMGR5HSkVWUJCtViQaMTB6svUkEy4JuPAy7brbGAlSSGOKLTw9vdSO0-Gf3cHzh6BFg,0.5242130750605327
Zi77FzGA0KeGuq5VGXQQjQogH6zvY71SCYiMTpGa_D5R,MASTER,04Wp1V40v4CGt4iC0mk8PLHmqA2YZmNAJGkByF5EwpQkOg,wild Unicorn,350,190,157,False,False,False,False,485,smB845934_oqHZiKsfvII5uZTXRGSeFFP60rMOkGYLwCHbgq61MhN99SMwwAERWEgeBRv3nbYDuypw,0.547550432276657
U2N1fccfVE233eyULjB2TAa8C5MP8cRXm5y1R0J1FfL1V88,MASTER,MASdJvdZZ2GSUw9Vzr0qiH6y1ODfNd6NprrevJZzRaM5KRo,TheLordRagnaros,683,152,96,False,False,True,False,130,Y2xrxNzZ_MmExxnXins4JPgFWKlvxzm1jQz1joUYWT8RjSxGpvjibDbJgm4pDb8OklGwZWD56K6oaw,0.6129032258064516
zOfIaBd9AaCLKDg_TtqR7yBwWsEybm8J4CmxH7ifqkK9hGQk4iW77NwI,MASTER,R-3nvD4eJR6Nu8q7Cd8aE5NQ7qDjQVQj4k5oww2Zu6Gl_nE,snowflakes,412,222,174,False,False,False,True,70,8r6MUbgHXukkb5DipaxTGMMPESEZR-2uCdk5508zYF_ksiILKptal4d4XJ77Bd-txWWreCpzFQD5jg,0.5606060606060606
AeiAsqxiU_bFevHxM_S3761GwDA0g2SGGBXUgfA6GvJhSL4,MASTER,rFG0IHeDF-xBId4KdsGZ7W4sUfBLXqfYQgBRFxVee-GP9g,Only Mechanics,308,557,518,False,False,False,False,334,q1ZosbO-JxjA2iv25_o-lW03VoVe6cl2RBpCzElgviERD1W4EvETPKjY22VvesNfmPo7f1Uv8mifqA,0.5181395348837209
2EE-aprlgi2K3BBDDhbP29E7sbl_BygrpEXTqCbgTCxaFZw,MASTER,9gmSephfYibIYRDnBmVjR6wRskB4gq7Lj8suQakFK-iQsw,Trëma,337,205,160,False,False,False,False,244,rOJX87SircSc0GyL-rzHI4gQ5iveUVch8qWR6xkFQeZlnupVYDBR_vBU3QtpVsv30F1qiAPrPfW7kQ,0.5616438356164384
iSf-54iGbqB0l1zQTvny4gxh3qmwsSulRUDyq-inj5ILhqM,MASTER,kg_K_z6QyoWzBweWAeQHYbEolDq8Ie8OLlvh40dJf7jYcrw,Lordi Sêmen,513,477,450,False,False,False,False,314,H7jxD6IQe8izBYNjhtSy9jEOzt9412wVELFyXqeTb9-vPcsoSWhoxkpPPNW9-Pxcpx4KDjPShGeZDg,0.5145631067961165
pyL3AzzH3pSHX_cPeq571UieY94h6191pruW4liLbQwCrnc,MASTER,bLz95_XLPlfx_0BSo1EzXybsurjDUO1h0C_Pi9r_s2BZvA,SOUGAGAGO RAÍZ,407,522,505,True,False,False,False,329,BGgDZJiu7nGOJoNpcbpblC7dpuzYr0baj6_70pFBrRIYlIkaZOSY25fMn5ArYmfOPnKKQ5VmA2NXbg,0.5082765335929893
CTxqPA6aro1VuiXZ5-uyadg0EZMrBHoulnVoo87Kcn7joXo,MASTER,iRb4nZv8_xuMe68CtuEYXDovnlrmfj6Fl-mNHMYVFkAibw,PaiVerde do Pici,551,242,225,True,False,False,True,286,dn1ToicyoKw304Mx92VW997Fkk1HxqwWiEq5V0IRMCHx-Q_ysb_0_adElxXnHaFvEzP5GRUElS8OSg,0.5182012847965739
83zdcqAZn-PF6zr0Y_XR_FE2kXFDOueAW3pVdRN0lQE22EM,MASTER,IXKMXw_vvusjpF82SQHwucb1Bi5kz73yj1KNQhQjSdjHOEY,Tirano Seus PDL,584,365,319,False,False,False,False,95,Q7r2mAfMl0fLzPdbxKcVutqph1FfSP4DEStzholGuJ6v9QAVeiFrAKv3rkTIh_HDdUJWgQB5z_PENA,0.533625730994152
St66l2gJWuFmLiBBENO27s9ffAtSvTPefWGIJoT3MeIk5lQ,MASTER,4ipjcDTl8QRqUGlGYeDkF2ZWFmRY29-39xWaofUlkWlB7w,Pedredu,503,473,451,False,False,False,False,297,y2DfTaabzhU6r6CFDKK8uBWRWM3jSnLgscXpUUTJkbUyrTJ_XaOqLIRcZTmWjUTuxeRGg0HAc9Tsjw,0.5119047619047619
S0YQcbNEaSGBOdvx_a7VXV_Q1MJQJyNN9lnG0Ooj3pbsgdA,MASTER,wNKnGE1aQ6V5U5vJh9X4aHECn3gW55jFSaPZqrDLPS1jog,doravante,567,441,404,False,False,False,False,304,MxuRXn3O2Mf-OQcws_b7xqR8lhRmR5dipnlLQEIMGkn7skRjP38sZS-GyDJQEuPOOnNG8Ls2cvfwpg,0.5218934911242603
gSGlQKc76zRgDhkUqLdpa3OYgnTPo-3xkK_0fzvXVjgI3tE,MASTER,SeW9YZzv61e7maocsGXMkqlTN--TyRTVjuPmzZmXf-MhIw,CNB SuperCleber,538,1362,1336,True,False,False,False,500,0nLRJ4mPV40BtDAnTgxZCkfOkjhtB3QqzR0eEU3ePAGCp7QfV6cyOPEBygAMvS3bkZqEALgsIxC14g,0.5048183839881394
RGMZKjwyJHd8EZkmQJ3woxXMJv0YWh0J68kGzhcXE7x83SU,MASTER,QfxTYsUps1uMz8j1VcNrSr33fT5uxhmDrLJ6bDSyTibJVA,Tuzin f0dase,479,251,222,True,False,False,False,285,dB-xfXlJMBL1Nycp328L04UOUUvh9IU-1gfmLGra2NMeRWdSbR7q5EtL7nojPM6WgTkdd44Koe5fzQ,0.5306553911205074
saLBMgPq5Z3rxwM8kJJCKQ8Pb01iE0zy4xyerpPjA1OEeiY,MASTER,syZk1VtKHnM7Tw8_NwV_K7cLfgDKy1qWojgyz2ctKRg5yQ,Durce,347,701,670,False,False,False,True,569,tXx_DDgu--apkgqYJoQWu3JF5RgO7INoBBD3TbW1_e7r2vd0T_pJI0vTTkSz43KtJWQPunDtkvvXJQ,0.5113056163384391
Z6hjJZvQ5UwzveYZLJF7bVUSRhFtnUDWve_-BR7FBb8f,MASTER,OImMc9zPsVeIOeCJldA71wp0qXrUjoHVhIMMWxvtQ_f9LA,puyoI,622,160,129,False,False,True,False,514,9IfBpP_mc-33-EGL52J3iXfa5HYpuSW0wHZH_yuLsfljblEASETmIx7bjXY5ujxeGoLmktHNecbbJA,0.5536332179930796
HS7i3RmHjbXoJU3yrYFEgIiq2l75CRHyYPbamhAvhhnZMc4,MASTER,uvBbZryGykK1SRYf9iF8bprwi20xcAKROmD7OpYbtlmY35E,Kruo,362,137,107,False,False,False,False,315,3_N0nO_AKY6vD9PItoe72QD_l39lp6lF5JUggkw6x6eHySyU2ZYRtjjXVqI9R5wADfNp2dS6kywtDA,0.5614754098360656
0ELok62GsFUmdoI63MHe4MKvwuHFkv-FxMKsXnErLl-zcW8,MASTER,_YLoGNyok7N41zgcoaIlhLYHrWutT_jxnywxuqMRlbqoBg,Murkzin,346,340,316,False,False,False,False,363,xbbSnvkfTciXSwxokDT1XS0Y6XD4dTrF8ijBfUTnJ5LBEndfjeIdMc49sjdxtsbsNaVXRPp4EjAG_A,0.5182926829268293
oJz-jqMEWA5o1l0WKnUUwvwbwfY3CQRu32VbVORVwTM,MASTER,nFNfVynwKOEhVh6Fm_3jdW3pAMxQT94qj9TI9S8fLM_u,Mandioquinhaa,349,519,462,True,False,False,False,329,8Ofx5EocKab746ELbhZf_Gy9izu39CiIwoUufyVLc9gMOTBG8kepKu5F69TSq11LXr4eQq6u76M6jw,0.5290519877675841
SS618dzGB8KvbgF8pyFM-BcX_yCbGK1CDMdedQqCfdCsrxE,MASTER,Lmsgm3_bhu20-vcnNH19dxEQsuz2sPhKQ9Ypn6OpIIi46w,zIFaker,332,213,195,False,False,False,False,580,Ezafn7BDYK9kOU6jb5pBsELAu1Q_XyxeQO6a19b5n_Y1gp-jR7zSTwJavdtC2b8Z96G8NTQcpkZXmA,0.5220588235294118
LuY6PxgYlSJ3MryPYfvjZVAuIHwsG5OYrqwqFIFy2CuSZSE,MASTER,sldExtI58GSbapGngKQnOhrZyAX_jGULuDkJlPEkgZGjEA,Scarboroügh Fair,420,167,146,False,False,False,True,284,Q-gWoM_KwKAxUFwOGodStiaBg0uhrr_HUJ3Q8gYrvaJaKYCz9N6-aDA0ID1tFytVwrNRlzXjWdnYzw,0.5335463258785943
0ssVeoHufo2Fdb95LygxO8QDe6bz2p6FCkctB-eQ5C0,MASTER,rGSYammZti-jnnFL3nY4Ry7tGBJFMqq6jqgvIK-J494X,shiji aka keria,489,344,321,False,False,False,False,284,n3KgBfX0cXViuDkrUGnhpvWmElMnfja8VoTKm2cib3G6kGnxCG4rcOOGuWnwjoOKftGXZhjLvuTfXA,0.5172932330827068
mTdlyHyXI68Rv6Gfdm0eww8ZOjcV3v9xL4zpehr4xQ0JlnQ,MASTER,Y6nCzOflt_cSYlvSzxUn4SDqaueqjOiWFgQqdv5r9Zg2Yg,the god Noah,456,491,470,False,False,False,True,406,ZRFdaUTQiH_txeYCnNJ1fKkYp00yMyTsBIeGMal732RxAm-HYl5NEnMba0Pfb1dELKtYC_hFwW3Smg,0.5109261186264308
ED0CgLcVFAuJ1XGb40q2djM_OR9NNkcizejX1xaybEs,MASTER,brnBoFEaPONKqe5aNIXA9TJUrAp942pyXoU0x3En0edt,hanabii,767,163,123,False,False,True,True,349,zKSTkViDuT8IpDxBaB21gYDE5vE-VElCniZGjDI8E4D15jQM6sU_cRIk2yfIwiNWGFlHuhpjKvj7vw,0.5699300699300699
mfoAWcSyI5gcyitjvzjxzQhqxhSYZC9so24oAgzJt2vjMSw,MASTER,5U6CON1olVURwelwepcD39umSwmkVlrtyWGrYM4VdamMvQ,LITTLE CHAVERO,328,301,243,False,False,False,False,169,HczSTaz4o5gq1Kj2Sa6m1pA71wdWPQaocgnqLqCDkbacXqfxHwhT1fYvvrWOznc5VxgqNWaoA--gVQ,0.5533088235294118
kPeiOdk0yzMFF-zzzgYD6tQPhpcy9hXZfumNBDzMxsM,MASTER,chkNu9hKDTWsF17w90h1sxcxpyQgPZDJd3QZUguAGMaA,GA LOCO DE 51,400,296,230,False,False,False,False,115,Qb_-vNnftZO9BlXX1DC_5uDKgvHwU1zhb50UqgitgX-GH6qhgC7zzHa8UUBjw7_gdR4nATXR5A3bKQ,0.5627376425855514
Yt-sq2iFsuzlA2uEPz0kKb_gC6sOj7--l7ZCFAyvn2PZRII,MASTER,Sab2uTCbLPUEnG4BFFMscUuLNOaHDZoejpmZ5Puq3Sup_cE,Luxanna do ban,656,234,196,False,False,True,False,437,xSw8TVuCCrnRA0fwkBuJDwerbqSZey154vULIMOzWAKE-xG9HCxJp6M6AiPrTI-o-p2JwEViplIJ7w,0.5441860465116279
cd0hyp8IV506w0qSrxoZjCoWm1v6jNCFlsMir8OhZ2MzBGw,MASTER,2ait6VXVDdQnyCu-uxDMjORAY_KPo-KuECFq8O6o5MkHGQ,Prime Quartz,311,842,813,False,False,True,True,368,LYfcQ8GQ-pv2gJLxMz7EjSi-y888ekKWnXsbnAA-OgqbMoAzsLhzbfbUCTFSWI_phDemNIk8OQ6CXQ,0.508761329305136
kTIIJG6Ja3jIp3Vx3Q6d84_uqkrXYJZIkGjmtXMITm14lXg7QO6qXqNN,MASTER,S_wY3kH7mtrOYOtT5irdaaqOKxC81WRy8g5VQXOsYxcjCWY,night sky blade,687,250,166,True,False,False,False,65,4LYPeve41BsZtGwzydBeVlohvbeY3wg5bPacqURUMAXy9kbnmb0TZUX9-9lSfSuLNDVx0uGp1xjBVg,0.6009615384615384
EYdg3Q0xeLmO02sLH2w9W3Mq5rn6EEndHCK5gNtCM79wJlBRVr66jwpx,MASTER,TSfy_cYPqXziEMJ_t5MGzKTaDxCl9aQtK1boiTtTFZgHNsU,ASDVP,396,193,161,False,False,False,False,311,P2VI0nDi6zGoxKAkl52ODL5tQcIp7hcBs2YDzJjeGcaCgziGCI4UDan3rxh8S_eF9KRhKJrLHCVzeA,0.5451977401129944
hqquZNrYP78tXDB7u0nbIIb9-f3_m1dslJBOyHWq3_o,MASTER,acLAMjNY1FS89B36HB-KgLmVF46Cmtn2iFBUyeuDJ6cF,a Seithr,519,580,542,False,False,False,False,218,MHyw6HZu9H-9Fb_ga3nDyaWartPdLG5kTz0_A4X2aK5uF81soO8qcD6IyWmjMKCZJBWkQ6yYrggoUg,0.5169340463458111
tqytQCmumgLJGwLYGgQBKS5YYHDnxLdd7sTlJlxQfbM,MASTER,5MTS0dfTaAu-lPp81sdrxvITEgqZAVgakU7GpbVaChZp,Filipoppy,408,237,216,True,False,False,False,404,G1QW-q-sks3xZG3RACt4bBm5mPwiuwYKlab7B3EFHGJ3cbq5VvnZncvDKFsecVbjITikOYBSyBCLlg,0.5231788079470199
zPRCUYtTptPcshW6txxgthb55nSjj13z5FMPtLYP62f8J2I,MASTER,e0YNOS7pbcYSdHmIi81xGTGXTO_tJ6_o6GkMvkfe8HGuRg,l nZ l   ,532,394,370,False,False,False,False,242,eDNtAf5-LKqKlixq0FaEOQn30dNMjgzazVd3444rVD8-mfrYpZ19lrI7jZcn_-ueH09kKW5uBHKIaw,0.5157068062827225
i4_081vw-Awcr6JS-WjOXER9Lazx-r1fW803Ma1oxkSJ,MASTER,5W4erXqpR5Rr0_yw11oSjVNb31nBl3uVmu9Vslngo2H33g,Él Ryudónn,387,281,263,False,False,False,False,284,AYP9Gis1215FDpaLIPjmA3Ng9JWkVtAmp4JNVn1MSIrbgekQmKuEb3kRPzzHHHndc1F0WgNL8Oj1MQ,0.5165441176470589
h9eFsvh9z1FRovmH4gz3-3uLCdmPws36B3BfK809G4dlqOI,MASTER,aPELaSkPjrSdU0CYOVbjIWB5aOtaJybO8tOWzapntLCEmg,rowobs,490,107,71,False,False,False,True,280,hVc9zL7BNWLNjff0iXsuWmToBbxIgm8rwTlCElSoAe7hucxfT8QbNLBKWF8vwmbxQ5TjyqJEu_AnPQ,0.601123595505618
